EMPID,AGE,GRADE,Distance_From_Home_KM,TENURE_YRS,Grade_Numeric,Age_Tenure_Factor,Dist_Bin,Status,Resignation_Month_No,Resignation_Month_Name,Grade_Code,ZONE,MAIN_GROUP,Home_Location,Work_Location,RF_Probability,Regression_Probability,Attrition_Risk_Percentage,Risk_Level,ER manager ID
150576,45,MMI,1044,5.7,6,256.5,3,Active,,,6,South,Retail Banking Group,Lucknow,Visakhapatnam,0,2.33,49.94,Medium,7777
573725,27,AMII,46,3.4,3,91.8,3,Active,,,2,South,Retail Banking Group,Noida,Visakhapatnam,0,4.79,90.99927862,High,6666
453105,36,SO,1852,1.6,1,93.6,3,Active,,,8,North,Operations Group,Madurai,Kanpur,0,4.07,10.81,Low,4444
843646,56,DMI,1507,6.0,4,336.0,3,Active,,,4,West,Operations Group,Kochi,Ahmedabad,0,2.18,34.13,Low,7777
993943,23,DMI,1278,4.0,4,92.0,2,Active,,,4,East,Credit,Pune,Cuttack,0,1.62,19.11,Low,9999
301376,24,MMI,1723,1.4,6,33.6,3,Active,,,6,North,Retail Banking Group,Bangalore,Gurgaon,0,2.26,53.12,Medium,7777
710374,34,CM,1354,9.1,8,309.4,3,Active,,,3,North,Retail Banking Group,Visakhapatnam,Gurgaon,0,0.77,35.88,Low,1111
633935,34,AMII,1892,5.2,3,176.8,3,Active,,,2,South,Operations Group,Patna,Madurai,12,5.39,52.82,Medium,9999
572171,54,SO,2118,2.0,1,108.0,3,Active,,,8,East,Retail Banking Group,Coimbatore,Siliguri,0,11.55,45.22,Medium,4444
808452,56,AMI,1532,2.1,2,117.6,3,Active,,,1,East,Retail Banking Group,Mysore,Ranchi,0,4.05,38.92,Low,3333
398651,33,AMI,2364,0.8,2,158.4,2,Active,,,1,East,Retail Banking Group,Bangalore,Kolkata,0,3.42,83.03068889,High,4444
145459,37,CM,403,9.5,8,351.5,3,Active,,,3,South,Operations Group,Chennai,Mysore,0,0.81,38.25,Low,4444
681751,33,AMI,515,3.7,2,122.1,3,Active,,,1,South,Retail Banking Group,Hyderabad,Chennai,0,5.7,46.35,Medium,2222
117731,34,ALT,2080,13.9,9,472.6,3,Active,,,0,South,Retail Banking Group,Delhi,Madurai,0,0.78,53.44,Medium,1111
995051,56,MMII,559,8.3,7,464.8,3,Active,,,7,South,Transaction Banking,Chennai,Kochi,0,1.23,52.64,Medium,1111
989540,41,DMII,1017,6.7,5,274.7,3,Active,,,5,South,Transaction Banking,Nagpur,Mysore,0,2.01,25.88,Low,8888
367956,55,MMII,1170,9.8,7,539.0,3,Active,,,7,West,Wholesale Banking,Noida,Pune,0,0.82,24.03,Low,2222
425680,32,DMI,914,1.8,4,57.6,3,Active,,,4,West,Retail Banking Group,Gurgaon,Surat,0,3.19,40.52,Medium,5555
810603,28,SO,1604,1.3,1,159.6,2,Active,,,8,East,Retail Banking Group,Jodhpur,Kolkata,0,4.05,12.56,Low,4444
480754,47,AMI,416,0.6,2,28.2,3,Active,,,1,North,Wholesale Banking,Lucknow,Delhi,0,4.27,38.34,Low,8888
303323,41,AMI,0,2.2,2,90.2,3,Active,,,1,East,Retail Banking Group,Siliguri,Siliguri,0,10.28,38.24,Low,2222
435968,23,ALT,669,13.6,9,312.8,3,Active,,,0,North,Retail Banking Group,Ludhiana,Lucknow,0,1.27,42.33,Medium,9999
262114,50,AMII,202,3.9,3,195.0,3,Active,,,2,South,Transaction Banking,Madurai,Kochi,78,2.87,82.81,High,7777
556817,34,DMII,293,1.3,5,44.2,3,Active,,,5,North,Transaction Banking,Agra,Lucknow,0,1.06,44.91,Medium,7777
167468,27,SO,1418,1.4,1,121.5,1,Active,,,8,East,Wholesale Banking,Coimbatore,Cuttack,0,3.63,34.71,Low,1111
278105,43,MMII,1529,5.8,7,249.4,3,Active,,,7,East,Transaction Banking,Jodhpur,Siliguri,0,1.41,28.42,Low,2222
526202,22,CM,463,9.8,8,215.6,3,Active,,,3,North,Credit,Ludhiana,Agra,0,1.27,51.28,Medium,4444
493377,48,CM,1257,9.7,8,465.6,3,Active,,,3,West,Operations Group,Visakhapatnam,Ahmedabad,0,0.53,42.93,Medium,4444
955287,37,SO,1137,1.8,1,81.4,3,Active,,,8,South,Retail Banking Group,Siliguri,Visakhapatnam,0,6.36,36.6,Low,3333
348448,31,AMII,1211,0.6,3,18.6,3,Active,,,2,South,Wholesale Banking,Surat,Coimbatore,20,2.96,67.63,Medium,7777
462666,38,AMII,487,2.7,3,102.6,3,Active,,,2,East,Retail Banking Group,Siliguri,Ranchi,73,6.16,75.23,High,8888
251479,50,CM,621,7.2,8,360.0,3,Active,,,3,West,Retail Banking Group,Hyderabad,Mumbai,0,1.35,39.88,Low,2222
408960,54,AMI,1486,3.1,2,167.4,3,Active,,,1,North,Credit,Chennai,Kanpur,0,2.84,22.92,Low,4444
909642,53,DMII,1155,4.3,5,227.9,3,Active,,,5,South,Retail Banking Group,Surat,Visakhapatnam,0,2.29,52.37,Medium,3333
294044,51,MMI,1037,0.6,6,30.6,2,Active,,,6,West,Retail Banking Group,Lucknow,Surat,0,0.39,42.71,Medium,2222
779552,31,MMI,1773,7.8,6,241.8,3,Active,,,6,South,Retail Banking Group,Ranchi,Kochi,0,3.01,40.71,Medium,6666
590038,57,AMII,661,5.2,3,296.4,3,Active,,,2,West,Transaction Banking,Lucknow,Nagpur,70,3.59,71.56,Medium,4444
482204,43,SO,1052,1.4,1,309.6,3,Active,,,8,West,Credit,Agra,Pune,0,12.37,35.93,Low,6666
349463,56,SO,1402,1.1,1,352.8,3,Active,,,8,East,Retail Banking Group,Pune,Patna,0,5.08,38.95,Low,2222
753001,26,DMII,2688,1.3,5,163.8,3,Active,,,5,South,Transaction Banking,Bhubaneswar,Madurai,0,1.65,75.18473287,High,4444
365513,35,SO,178,0.1,1,73.5,3,Active,,,8,North,Retail Banking Group,Delhi,Agra,0,6.97,31.51,Low,6666
653174,56,MMI,487,3.8,6,212.8,3,Active,,,6,East,Transaction Banking,Ranchi,Siliguri,0,1.08,46.59,Medium,5555
640628,31,DMII,1436,4.0,5,124.0,3,Active,,,5,East,Retail Banking Group,Madurai,Cuttack,0,1.25,13.52,Low,3333
610631,42,CM,1978,0.9,8,386.4,3,Active,,,3,North,Retail Banking Group,Jaipur,Lucknow,0,1.45,70.65099068063657,Medium,8888
244659,44,MMII,324,7.3,7,321.2,3,Active,,,7,East,Transaction Banking,Kolkata,Ranchi,0,2.19,45.71,Medium,7777
284852,36,AMI,854,2.3,2,82.8,2,Active,,,1,West,Operations Group,Mysore,Mumbai,0,2.5,26.86,Low,3333
882287,44,CM,993,7.1,8,312.4,3,Active,,,3,West,Retail Banking Group,Visakhapatnam,Pune,0,0.52,42.31,Medium,6666
868339,33,AMI,128,3.4,2,112.2,3,Active,,,1,South,Retail Banking Group,Bangalore,Mysore,0,3.64,10.63,Low,4444
636468,57,DMII,1060,1.2,5,68.4,3,Active,,,5,South,Wholesale Banking,Pune,Madurai,0,2.59,22.33,Low,5555
569127,28,DMII,48,3.7,5,103.6,3,Active,,,5,North,Retail Banking Group,Cuttack,Ludhiana,88,1.24,78.46543871,High,5555
899884,56,CM,2324,1.3,8,403.2,3,Active,,,3,South,Credit,Jaipur,Visakhapatnam,0,0.48,67.85788076597295,Medium,7777
346457,52,SO,1252,0.7,1,36.4,3,Active,,,8,West,Operations Group,Cuttack,Jaipur,0,6.16,39.66,Low,5555
705225,56,CM,1025,8.4,8,470.4,3,Active,,,3,North,Retail Banking Group,Hyderabad,Kanpur,0,0.36,29.38,Low,3333
720190,23,DMI,75,3.5,4,80.5,2,Active,,,4,North,Retail Banking Group,Lucknow,Kanpur,0,1.57,23.96,Low,5555
116675,42,AMI,2121,1.7,2,163.8,3,Active,,,1,South,Retail Banking Group,Siliguri,Coimbatore,0,3.83,79.31505274,High,7777
422133,55,AMI,1037,7.4,2,407.0,3,Active,,,1,West,Retail Banking Group,Ranchi,Jaipur,0,6.8,35.26,Low,5555
760266,23,ALT,839,13.0,9,299.0,3,Active,,,0,North,Retail Banking Group,Nagpur,Gurgaon,0,0.78,48.52,Medium,5555
188224,33,ALT,1130,11.1,9,366.3,3,Active,,,0,West,Retail Banking Group,Siliguri,Nagpur,0,0.59,41.92,Medium,9999
867815,38,MMI,1354,3.6,6,136.8,3,Active,,,6,West,Wholesale Banking,Bhubaneswar,Surat,0,2.62,33.62,Low,3333
196398,53,MMII,1237,7.5,7,397.5,3,Active,,,7,West,Retail Banking Group,Bangalore,Ahmedabad,0,0.74,26.5,Low,6666
444962,42,AMII,2032,5.3,3,222.6,2,Active,,,2,South,Transaction Banking,Ludhiana,Chennai,0,2.11,61.44,Medium,1111
905909,34,MMII,3217,1.0,7,193.8,3,Active,,,7,East,Retail Banking Group,Cuttack,Bhubaneswar,0,0.81,79.61763477,High,5555
853936,30,DMI,1252,3.3,4,99.0,3,Active,,,4,East,Transaction Banking,Jaipur,Cuttack,0,2.6,51.9,Medium,8888
541564,46,AMII,853,5.7,3,262.2,3,Active,,,2,North,Retail Banking Group,Patna,Delhi,74,3.21,70.22,Medium,5555
608285,31,SO,1134,0.4,1,89.9,3,Active,,,8,West,Retail Banking Group,Hyderabad,Jodhpur,0,11.23,47.75,Medium,9999
385603,47,SO,1455,0.7,1,291.4,3,Active,,,8,South,Operations Group,Siliguri,Hyderabad,0,3.94,36.23,Low,6666
483568,41,CM,1155,7.1,8,291.1,2,Active,,,3,West,Operations Group,Visakhapatnam,Surat,0,0.34,39.67,Low,8888
776692,27,AMI,563,6.5,2,175.5,3,Active,,,1,West,Retail Banking Group,Surat,Jodhpur,0,5.83,46.39,Medium,8888
198061,22,SO,175,1.5,1,151.8,3,Active,,,8,South,Retail Banking Group,Coimbatore,Madurai,0,11.65,31.2,Low,3333
560447,31,AMII,348,5.0,3,155.0,3,Active,,,2,East,Operations Group,Patna,Siliguri,8,5.19,59.88,Medium,7777
663561,50,AMII,1258,6.6,3,330.0,3,Active,,,2,West,Credit,Bhubaneswar,Jaipur,16,4.77,46.55,Medium,7777
335601,35,ALT,1250,12.4,9,434.0,3,Active,,,0,West,Retail Banking Group,Siliguri,Jaipur,0,0.91,34.45,Low,6666
239952,40,CM,2805,1.4,8,272.0,3,Active,,,3,East,Transaction Banking,Visakhapatnam,Ranchi,0,0.95,70.79354051936386,Medium,7777
731686,46,CM,2719,1.8,8,312.8,2,Active,,,3,South,Operations Group,Ranchi,Coimbatore,0,0.31,66.91313834910147,Medium,2222
422405,48,SO,1120,0.7,1,254.4,3,Active,,,8,North,Retail Banking Group,Siliguri,Delhi,0,7.27,48.04,Medium,9999
776160,46,CM,1403,7.4,8,340.4,3,Active,,,3,East,Retail Banking Group,Ahmedabad,Cuttack,0,0.42,23.6,Low,1111
967100,29,MMI,2070,6.2,6,179.8,3,Active,,,6,North,Retail Banking Group,Madurai,Noida,0,1.75,30.67,Low,1111
693608,24,DMII,1194,5.8,5,139.2,3,Active,,,5,North,Wholesale Banking,Mumbai,Lucknow,0,1.53,14.7,Low,3333
311635,35,AMI,1455,7.8,2,273.0,2,Active,,,1,East,Retail Banking Group,Hyderabad,Siliguri,0,3.87,24.21,Low,3333
666086,40,MMII,1609,7.8,7,312.0,3,Active,,,7,West,Retail Banking Group,Kolkata,Surat,0,0.94,27.14,Low,1111
244703,33,MMI,839,0.3,6,9.9,3,Active,,,6,North,Operations Group,Nagpur,Noida,0,1.84,48.89,Medium,7777
331992,46,CM,2072,6.6,8,303.6,3,Active,,,3,North,Retail Banking Group,Kochi,Noida,0,0.64,31.78,Low,4444
969681,33,AMII,3392,1.6,3,141.9,3,Active,,,2,South,Operations Group,Cuttack,Kochi,84,3.48,83.47590613,High,2222
448930,31,DMI,1369,1.1,4,34.1,3,Active,,,4,West,Retail Banking Group,Cuttack,Mumbai,0,3.34,25.43,Low,5555
752171,50,MMII,2033,1.8,7,325.0,3,Active,,,7,North,Retail Banking Group,Delhi,Noida,0,1.11,85.01570708,High,6666
964121,40,AMI,665,3.1,2,124.0,3,Active,,,1,South,Retail Banking Group,Ranchi,Visakhapatnam,0,7.12,42.86,Medium,9999
161143,56,SO,3224,1.4,1,280.0,3,Active,,,8,West,Retail Banking Group,Kanpur,Nagpur,0,5.34,91.16419349,High,4444
194225,55,DMII,440,5.9,5,324.5,2,Active,,,5,East,Retail Banking Group,Lucknow,Patna,0,0.82,20.08,Low,2222
502033,53,DMI,1532,4.9,4,259.7,3,Active,,,4,East,Retail Banking Group,Mysore,Ranchi,0,2.06,45.65,Medium,5555
400801,42,MMII,1196,7.8,7,327.6,3,Active,,,7,South,Retail Banking Group,Surat,Chennai,0,1.74,49.6,Medium,3333
782224,23,MMI,1103,3.1,6,71.3,3,Active,,,6,East,Retail Banking Group,Agra,Bhubaneswar,0,1.09,37.07,Low,2222
543427,41,AMII,0,5.6,3,229.6,3,Active,,,2,North,Transaction Banking,Lucknow,Lucknow,79,3.1,73.12,Medium,1111
961516,23,SO,943,0.8,1,50.6,3,Active,,,8,West,Retail Banking Group,Patna,Jaipur,0,4.96,25.92,Low,2222
765550,29,MMI,2461,0.6,6,107.3,3,Active,,,6,North,Credit,Noida,Kanpur,2,2.64,79.62875838,High,6666
241034,44,MMII,2070,5.6,7,246.4,2,Active,,,7,North,Retail Banking Group,Mysore,Ludhiana,0,0.43,19.84,Low,8888
942624,30,DMI,1737,1.8,4,54.0,3,Active,,,4,East,Retail Banking Group,Chennai,Siliguri,0,2.56,30.97,Low,3333
132352,23,MMI,1348,2.2,6,50.6,3,Active,,,6,North,Retail Banking Group,Mumbai,Ludhiana,0,1.96,55.38,Medium,9999
381731,52,MMII,1258,7.9,7,410.8,3,Active,,,7,East,Retail Banking Group,Jaipur,Bhubaneswar,0,2.11,31.6,Low,9999
962632,48,DMII,1176,2.9,5,139.2,3,Active,,,5,West,Wholesale Banking,Lucknow,Pune,0,2.1,34.91,Low,2222
829804,52,MMI,939,6.5,6,338.0,3,Active,,,6,West,Credit,Noida,Surat,0,1.05,41.65,Medium,8888
494398,35,DMI,390,7.1,4,248.5,3,Active,,,4,North,Retail Banking Group,Kanpur,Delhi,0,2.54,42.78,Medium,5555
208378,38,ALT,1042,12.9,9,490.2,3,Active,,,0,South,Retail Banking Group,Surat,Bangalore,0,1.25,34.74,Low,4444
164311,50,DMII,1575,3.5,5,175.0,3,Active,,,5,East,Retail Banking Group,Pune,Kolkata,0,2.91,33.43,Low,5555
586166,54,AMI,461,3.0,2,162.0,3,Active,,,1,East,Operations Group,Siliguri,Kolkata,0,3.3,47.61,Medium,4444
546861,54,AMI,731,4.6,2,248.4,3,Active,,,1,North,Transaction Banking,Patna,Agra,0,4.47,38.6,Low,8888
360019,24,AMI,347,2.0,2,48.0,3,Active,,,1,East,Wholesale Banking,Cuttack,Kolkata,0,4.41,32.89,Low,4444
302060,39,DMI,1322,6.9,4,269.1,3,Active,,,4,East,Retail Banking Group,Mysore,Bhubaneswar,0,3.76,25.16,Low,6666
575909,54,DMI,1418,2.9,4,156.6,3,Active,,,4,South,Retail Banking Group,Cuttack,Coimbatore,0,2.11,23.34,Low,2222
401974,38,AMII,1610,7.9,3,300.2,3,Active,,,2,South,Retail Banking Group,Patna,Bangalore,13,5.02,52.91,Medium,5555
108592,56,AMII,301,7.2,3,403.2,3,Active,,,2,North,Transaction Banking,Noida,Ludhiana,11,7.63,57.59,Medium,6666
770934,45,SO,1742,1.2,1,189.0,3,Active,,,8,South,Operations Group,Jodhpur,Coimbatore,0,5.71,34.85,Low,5555
748175,54,DMI,775,3.9,4,210.6,3,Active,,,4,North,Operations Group,Ahmedabad,Delhi,0,1.56,49.64,Medium,2222
937331,49,SO,728,1.3,1,63.7,3,Active,,,8,West,Wholesale Banking,Kanpur,Jodhpur,0,11.06,26.71,Low,7777
330329,49,AMI,511,3.2,2,156.8,3,Active,,,1,North,Transaction Banking,Jaipur,Lucknow,0,5.26,51.75,Medium,4444
105959,29,ALT,1304,11.4,9,330.6,3,Active,,,0,West,Retail Banking Group,Patna,Ahmedabad,0,1.21,51.1,Medium,8888
630257,28,CM,390,9.3,8,260.4,3,Active,,,3,North,Retail Banking Group,Delhi,Kanpur,0,0.61,35.44,Low,7777
862137,37,AMI,1120,3.7,2,136.9,3,Active,,,1,East,Operations Group,Delhi,Siliguri,0,11.82,42.71,Medium,7777
718194,54,MMII,3325,1.0,7,480.6,3,Active,,,7,South,Retail Banking Group,Mysore,Kochi,0,0.65,92.2324356,High,9999
674347,24,MMII,1561,8.5,7,204.0,3,Active,,,7,West,Wholesale Banking,Bangalore,Jaipur,0,1.3,47.36,Medium,1111
807734,28,CM,397,8.9,8,249.2,3,Active,,,3,North,Retail Banking Group,Lucknow,Noida,0,0.58,28.31,Low,6666
378986,32,SO,879,1.7,1,76.8,3,Active,,,8,South,Retail Banking Group,Ahmedabad,Hyderabad,0,9.62,48.58,Medium,6666
934216,53,AMI,440,1.0,2,53.0,3,Active,,,1,North,Retail Banking Group,Patna,Lucknow,0,4.06,45.09,Medium,6666
532190,53,AMI,1581,2.0,2,106.0,3,Active,,,1,South,Retail Banking Group,Lucknow,Bangalore,0,3.1,45.56,Medium,6666
469628,51,ALT,1255,15.0,9,765.0,3,Active,,,0,South,Retail Banking Group,Delhi,Hyderabad,0,0.53,23.25,Low,7777
284648,25,CM,1944,6.6,8,165.0,3,Active,,,3,North,Retail Banking Group,Kochi,Lucknow,0,0.88,43.38,Medium,6666
501767,33,ALT,0,11.2,9,369.6,3,Active,,,0,West,Wholesale Banking,Mumbai,Mumbai,0,1.05,47.68,Medium,1111
321696,26,MMII,2440,0.6,7,182.0,3,Active,,,7,West,Credit,Mysore,Nagpur,0,0.69,75.3889257,High,3333
979380,31,SO,399,0.9,1,93.0,3,Active,,,8,East,Operations Group,Visakhapatnam,Bhubaneswar,0,12.4,48.03,Medium,2222
611280,35,ALT,1436,12.5,9,437.5,3,Active,,,0,South,Retail Banking Group,Cuttack,Madurai,0,1.19,49.18,Medium,6666
357814,44,CM,1270,8.6,8,378.4,3,Active,,,3,East,Retail Banking Group,Delhi,Bhubaneswar,0,1.65,29.79,Low,8888
698034,30,DMII,1453,4.4,5,132.0,3,Active,,,5,East,Retail Banking Group,Mumbai,Patna,1,1.2,9.47,Low,3333
184054,44,DMI,1271,1.9,4,83.6,3,Active,,,4,North,Transaction Banking,Bhubaneswar,Gurgaon,0,2.62,32.0,Low,8888
656525,43,CM,833,9.0,8,387.0,3,Active,,,3,North,Retail Banking Group,Patna,Noida,0,0.52,22.84,Low,8888
100431,33,AMI,1646,0.3,2,9.9,3,Active,,,1,North,Retail Banking Group,Visakhapatnam,Ludhiana,0,6.25,49.07,Medium,5555
880871,24,DMI,1541,5.3,4,127.2,3,Active,,,4,South,Retail Banking Group,Bhubaneswar,Kochi,0,3.23,39.05,Low,8888
457658,49,AMI,1931,1.0,2,294.0,3,Active,,,1,North,Retail Banking Group,Ranchi,Ludhiana,0,6.37,94.04536948,High,6666
673991,42,MMI,1852,7.8,6,327.6,3,Active,,,6,North,Retail Banking Group,Madurai,Kanpur,0,2.26,45.71,Medium,5555
120494,48,DMI,993,0.4,4,19.2,3,Active,,,4,South,Wholesale Banking,Pune,Visakhapatnam,0,2.3,46.96,Medium,9999
982476,28,AMII,1550,7.3,3,204.4,3,Active,,,2,South,Wholesale Banking,Jodhpur,Bangalore,16,7.91,61.55,Medium,7777
594501,53,MMII,679,9.4,7,498.2,3,Active,,,7,West,Operations Group,Agra,Nagpur,0,2.34,37.61,Low,8888
451927,46,CM,2526,1.6,8,437.0,2,Active,,,3,North,Retail Banking Group,Ranchi,Ludhiana,0,0.41,67.31825961134791,Medium,1111
359011,39,AMII,1172,1.7,3,66.3,3,Active,,,2,North,Retail Banking Group,Pune,Delhi,10,2.38,61.34,Medium,2222
248572,45,MMI,1044,2.5,6,112.5,3,Active,,,6,North,Operations Group,Visakhapatnam,Lucknow,0,2.03,43.52,Medium,8888
560870,49,AMII,2431,1.7,3,98.0,3,Active,,,2,West,Wholesale Banking,Hyderabad,Jaipur,24,2.83,75.96532158,High,9999
845905,47,CM,0,9.5,8,446.5,3,Active,,,3,North,Operations Group,Agra,Agra,0,0.61,34.51,Low,4444
385880,57,ALT,1372,13.0,9,741.0,3,Active,,,0,West,Transaction Banking,Ranchi,Mumbai,0,1.29,37.56,Low,9999
723978,24,DMI,1411,0.2,4,4.8,3,Active,,,4,East,Credit,Bangalore,Ranchi,0,3.41,52.13,Medium,4444
264923,32,AMI,0,5.3,2,169.6,3,Active,,,1,West,Credit,Pune,Pune,0,4.53,36.31,Low,9999
670021,50,AMI,2830,1.1,2,130.0,3,Active,,,1,East,Retail Banking Group,Agra,Ranchi,0,3.77,83.96483235,High,7777
172605,55,DMII,999,7.7,5,423.5,3,Active,,,5,North,Retail Banking Group,Ranchi,Delhi,0,1.19,33.14,Low,2222
970175,53,MMII,1304,7.6,7,402.8,2,Active,,,7,East,Retail Banking Group,Pune,Ranchi,0,0.44,14.2,Low,9999
427247,50,CM,1251,8.8,8,440.0,3,Active,,,3,West,Retail Banking Group,Madurai,Nagpur,0,1.08,21.83,Low,4444
625869,50,AMI,1255,3.7,2,185.0,3,Active,,,1,South,Wholesale Banking,Delhi,Hyderabad,0,3.92,49.24,Medium,8888
221344,52,MMII,2841,1.4,7,483.6,1,Active,,,7,East,Retail Banking Group,Ranchi,Kolkata,0,0.48,75.99949366,High,7777
743612,48,CM,324,9.2,8,441.6,3,Active,,,3,East,Operations Group,Ranchi,Kolkata,0,1.53,36.45,Low,7777
343867,51,AMI,390,2.9,2,147.9,3,Active,,,1,North,Retail Banking Group,Kanpur,Delhi,0,7.37,53.74,Medium,8888
920955,41,CM,1348,6.3,8,258.3,3,Active,,,3,West,Wholesale Banking,Ludhiana,Mumbai,0,0.91,40.88,Medium,1111
293151,30,MMI,3440,1.3,6,75.0,3,Active,,,6,East,Wholesale Banking,Gurgaon,Ranchi,0,1.94,89.78315906,High,5555
185531,39,AMI,1213,6.5,2,253.5,3,Active,,,1,East,Retail Banking Group,Bangalore,Cuttack,0,6.12,30.74,Low,2222
356833,47,SO,0,0.6,1,230.3,3,Active,,,8,East,Retail Banking Group,Patna,Patna,0,5.19,28.99,Low,2222
327450,40,DMI,1436,6.8,4,272.0,3,Active,,,4,East,Retail Banking Group,Madurai,Cuttack,0,6.23,53.02,Medium,1111
934726,52,MMI,1525,4.0,6,208.0,3,Active,,,6,South,Wholesale Banking,Kanpur,Bangalore,0,1.65,56.8,Medium,5555
128482,35,AMI,849,4.0,2,140.0,3,Active,,,1,West,Retail Banking Group,Agra,Surat,0,6.87,38.85,Low,2222
607390,33,ALT,301,12.7,9,419.1,3,Active,,,0,North,Operations Group,Noida,Ludhiana,0,0.93,32.48,Low,4444
348762,45,ALT,1271,10.1,9,454.5,3,Active,,,0,North,Retail Banking Group,Bhubaneswar,Gurgaon,0,1.21,46.95,Medium,3333
582786,45,MMII,1646,6.4,7,288.0,3,Active,,,7,South,Credit,Ludhiana,Visakhapatnam,0,0.51,35.67,Low,3333
407173,34,AMI,1369,3.6,2,122.4,3,Active,,,1,West,Wholesale Banking,Cuttack,Mumbai,0,3.45,18.97,Low,2222
872720,34,DMII,979,6.7,5,227.8,3,Active,,,5,East,Retail Banking Group,Noida,Ranchi,0,2.55,31.09,Low,6666
395949,47,AMII,1561,3.4,3,159.8,3,Active,,,2,South,Retail Banking Group,Jaipur,Bangalore,82,6.73,79.19,High,2222
253625,27,ALT,837,10.1,9,272.7,3,Active,,,0,West,Transaction Banking,Jodhpur,Nagpur,0,1.52,45.76,Medium,8888
974362,39,AMI,1463,7.3,2,284.7,3,Active,,,1,East,Retail Banking Group,Jodhpur,Bhubaneswar,1,10.55,23.66,Low,8888
676440,27,DMI,1360,4.9,4,132.3,3,Active,,,4,South,Retail Banking Group,Delhi,Visakhapatnam,1,3.81,37.42,Low,5555
945903,51,CM,1348,8.5,8,433.5,3,Active,,,3,West,Retail Banking Group,Ludhiana,Mumbai,0,0.57,36.36,Low,7777
950210,24,AMI,1261,2.1,2,50.4,3,Active,,,1,North,Retail Banking Group,Cuttack,Gurgaon,0,4.7,32.87,Low,4444
999602,56,SO,1270,1.6,1,364.0,3,Active,,,8,North,Transaction Banking,Bhubaneswar,Delhi,0,9.72,55.62,Medium,1111
843632,39,MMII,705,7.2,7,280.8,3,Active,,,7,West,Credit,Jaipur,Surat,0,0.56,33.51,Low,2222
633465,37,DMII,2070,7.1,5,262.7,2,Active,,,5,North,Credit,Mysore,Ludhiana,0,1.19,17.44,Low,4444
316725,27,DMII,620,6.8,5,183.6,3,Active,,,5,West,Retail Banking Group,Nagpur,Pune,0,2.53,31.62,Low,1111
955834,26,MMI,2020,7.5,6,195.0,3,Active,,,6,East,Retail Banking Group,Mysore,Siliguri,0,2.45,35.06,Low,8888
615374,37,DMI,1369,1.8,4,66.6,3,Active,,,4,West,Transaction Banking,Cuttack,Mumbai,0,4.77,39.13,Low,9999
216683,56,CM,1037,8.7,8,487.2,3,Active,,,3,East,Retail Banking Group,Jaipur,Ranchi,0,0.68,49.61,Medium,4444
600397,24,CM,735,6.2,8,148.8,3,Active,,,3,South,Retail Banking Group,Pune,Bangalore,0,1.48,48.0,Medium,3333
419426,40,CM,2706,0.6,8,332.0,3,Active,,,3,West,Retail Banking Group,Surat,Pune,0,0.7,65.98557425701969,Medium,2222
717933,23,MMII,2870,1.0,7,126.5,2,Active,,,7,South,Operations Group,Mysore,Hyderabad,0,0.59,78.6043138,High,5555
286735,35,AMI,1807,3.3,2,115.5,2,Active,,,1,North,Transaction Banking,Mysore,Noida,0,2.89,38.32,Low,3333
155400,40,AMII,1453,2.1,3,84.0,2,Active,,,2,East,Retail Banking Group,Mumbai,Patna,0,1.69,38.26,Low,7777
473853,42,MMII,723,6.6,7,277.2,1,Active,,,7,West,Wholesale Banking,Jaipur,Nagpur,0,0.45,24.43,Low,6666
931473,24,AMI,0,2.3,2,55.2,2,Active,,,1,South,Retail Banking Group,Visakhapatnam,Visakhapatnam,0,3.13,24.52,Low,1111
684114,56,ALT,0,14.7,9,823.2,3,Active,,,0,East,Retail Banking Group,Patna,Patna,0,0.41,7.81,Low,8888
756858,33,DMI,1196,3.6,4,118.8,3,Active,,,4,East,Credit,Bangalore,Bhubaneswar,0,3.16,51.6,Medium,2222
800286,39,ALT,3156,1.6,9,522.6,3,Active,,,0,North,Credit,Kanpur,Delhi,0,0.44,60.355867774417334,Medium,5555
483295,24,CM,2344,7.5,8,180.0,3,Active,,,3,North,Wholesale Banking,Madurai,Ludhiana,0,1.36,23.5,Low,9999
163597,22,MMII,1696,9.6,7,211.2,3,Active,,,7,East,Credit,Surat,Siliguri,0,1.34,44.31,Medium,8888
300537,57,DMII,1083,5.9,5,336.3,3,Active,,,5,East,Credit,Ludhiana,Patna,0,0.89,22.26,Low,2222
230376,44,MMII,0,5.5,7,242.0,3,Active,,,7,West,Retail Banking Group,Ahmedabad,Ahmedabad,0,1.3,58.96,Medium,9999
260874,51,SO,1976,1.8,1,91.8,3,Active,,,8,East,Retail Banking Group,Kochi,Patna,0,8.51,50.34,Medium,5555
997398,48,DMI,1017,6.0,4,288.0,2,Active,,,4,West,Retail Banking Group,Mysore,Nagpur,0,1.31,25.98,Low,6666
360208,54,MMI,343,6.2,6,334.8,3,Active,,,6,East,Retail Banking Group,Bhubaneswar,Ranchi,0,2.21,30.53,Low,3333
258375,35,DMI,1148,4.1,4,143.5,3,Active,,,4,North,Retail Banking Group,Mumbai,Delhi,0,1.54,30.93,Low,3333
918238,38,CM,0,6.7,8,254.6,3,Active,,,3,West,Retail Banking Group,Ahmedabad,Ahmedabad,0,1.42,32.88,Low,8888
